movie_id,title,tagline
57165,Wrath of the Titans,"decad heroic defeat monstrou kraken , perseus-th demigod son zeus-i attempt live quieter life villag fisherman sole parent 10-year old son , heliu . meanwhil , struggl supremaci rage god titan . danger weaken human 's lack devot , god lose control imprison titan feroci leader , krono , father long-rul brother zeu , hade poseidon.adventuresam worthington liam neeson ralph fiennesj n h n l e b e n"
62213,Dark Shadows,vampir barnaba collin inadvert freed tomb emerg chang world 1972 . return collinwood manor find once-grand estat famili fallen ruin.comedi fantasyjohnni depp michel pfeiffer helena bonham cartert b u r n
177677,Mission: Impossible - Rogue Nation,"ethan team take imposs mission yet , erad syndic - intern rogu organ highli skill , commit destroy imf.act adventur thrillertom cruis rebecca ferguson simon peggc h r p h e r c q u r r e"
7978,The Wolfman,"lawrenc talbot , american man visit victorian london make amend estrang father , get bitten werewolf , moonlight transform , leav savag hunger flesh.drama horror thrillerbenicio del toro anthoni hopkin emili bluntj e j h n n"
5559,Bee Movie,"barri b. benson , bee graduat colleg , disillus lone career choic : make honey . special trip outsid hive , barri 's life save vanessa , florist new york citi . relationship blossom , discov human actual eat honey , subsequ decid sue us.famili anim adventur comedyjerri seinfeld rené zellweg jim cummingss e v e h c k n e r"
49444,Kung Fu Panda 2,"po live dream dragon warrior , protect valley peac alongsid friend fellow kung fu master , furiou five - tigress , crane , manti , viper monkey . po ’ new life awesom threaten emerg formid villain , plan use secret , unstopp weapon conquer china destroy kung fu . po furiou five journey across china face threat vanquish . po stop weapon stop kung fu ? must look past uncov secret mysteri origin ; abl unlock strength need succeed.anim familyjack black angelina joli dustin hoffmanj e n n f e r u h n e l n"
10196,The Last Airbender,"stori follow adventur aang , young successor long line avatar , must put childhood way asid stop fire nation enslav water , earth air nations.act adventur famili fantasynoah ringer nicola peltz jackson rathbonem . n g h h l n"
956,Mission: Impossible III,"retir activ duti train new imf agent , ethan hunt call back action confront sadist arm dealer , owen davian . hunt must tri protect girlfriend work new team complet mission.adventur action thrillertom cruis philip seymour hoffman ving rhamesj . j . b r"
50321,Mars Needs Moms,"martian suddenli abduct mom , mischiev milo rush rescu discov mom special.adventur anim familyseth green joan cusack dan fogler n w e l l"
11619,Flushed Away,"london high-societi mous , roddi flush toilet sid , common sewer rat . hang madcap adventur deep sewer bowel ratropoli , roddi meet resourc rita , rodent-h toad faith thug , spike whitey.adventur anim comedi familyhugh jackman kate winslet ian mckellend v b w e r"
36669,Die Another Day,"bond take north korean leader undergo dna replac procedur allow assum differ ident . american agent , jinx johnson assist bond attempt thwart villain 's plan exploit satellit power solar energy.adventur action thrillerpierc brosnan hall berri rosamund pikel e e h r"
43074,Ghostbusters,"follow ghost invas manhattan , paranorm enthusiast erin gilbert abbi yate , nuclear engin jillian holtzmann , subway worker patti tolan band togeth stop otherworldli threat.act fantasi comedymelissa mccarthi kristen wiig kate mckinnonp u l f e g"
608,Men in Black II,"kay jay reunit provid best , last line defens sinist seductress level toughest challeng yet mib 's untarnish mission statement – protect earth scum univers . 's four year sinc alien-seek agent avert intergalact disast epic proport . 's race clock jay must convinc kay – absolut memori time spent mib , also live person left expertis save galaxi – reunit mib earth submit ultim destruction.act adventur comedi scienc fictiontommi lee jone smith rip tornb r r n n e n f e l"
2310,Beowulf,"6th-centuri scandinavian warrior , beowulf embark mission slay manlik ogr grendel , descend cain.adventur action animationray winston angelina joli anthoni hopkinsr b e r z e e c k"
140300,Kung Fu Panda 3,"continu `` legendari adventur awesom '' , po must face two huge epic , differ threat : one supernatur littl closer home.act adventur anim comedi familyjack black bryan cranston dustin hoffmanj e n n f e r u h n e l n"
56292,Mission: Impossible - Ghost Protocol,"4th instal mission imposs seri , ethan hunt ( cruis ) team race time track danger terrorist name hendrick ( nyqvist ) , gain access russian nuclear launch code plan strike unit state . attempt stop end explos caus sever destruct kremlin imf implic bomb , forc presid disavow . longer aid govern , ethan team chase hendrick around globe , although might still late stop disaster.act thriller adventuretom cruis jeremi renner simon peggb r b r"
81188,Rise of the Guardians,"evil spirit known pitch lay gauntlet take world , immort guardian must join forc first time protect hope , belief imagin children world.fantasi anim familychri pine alec baldwin jude lawp e e r r e"
7552,Fun with Dick and Jane,"dick harper lose job globodyn enron-esqu collaps , wife , jane , turn crime order handl massiv debt face . two intellig peopl , dick jane actual get pretti good rob peopl even enjoy -- second thought 're remind crime hurt innoc peopl . coupl hear globodyn boss jack mccallist actual swindl compani , plot revenge.comedyjim carrey téa leoni alec baldwind e n p r"
147441,Exodus: Gods and Kings,"defiant leader mose rise egyptian pharaoh rams , set 400,000 slave monument journey escap egypt terrifi cycl deadli plagues.adventur drama actionchristian bale joel edgerton john turturror l e c"
557,Spider-Man,"bitten genet alter spider , nerdi high school student peter parker endow amaz powers.fantasi actiontobey maguir willem dafo kirsten dunst r"
82702,How to Train Your Dragon 2,"thrill second chapter epic train dragon trilog bring back fantast world hiccup toothless five year later . astrid , snotlout rest gang challeng dragon race ( island 's new favorit contact sport ) , insepar pair journey sky , chart unmap territori explor new world . one adventur lead discoveri secret ice cave home hundr new wild dragon mysteri dragon rider , two friend find center battl protect peace.fantasi action adventur anim comedi familyjay baruchel gerard butler kristen wiigd e n e b l"
13183,Watchmen,"gritti altern 1985 glori day costum vigilant brought close govern crackdown , one mask veteran brutal murder investig killer initi . reunit hero set prevent destruct , uncov sinist plot put human grave danger.act mysteri scienc fictionmalin åkerman billi crudup carla guginoz c k n e r"
1771,Captain America: The First Avenger,"predominantli set world war ii , steve roger sickli man brooklyn 's transform super-soldi captain america aid war effort . roger must stop red skull – adolf hitler 's ruthless head weaponri , leader organ intend use mysteri devic untold power world domination.act adventur scienc fictionchri evan hugo weav tommi lee jonesj e j h n n"
36643,The World Is Not Enough,"greed , reveng , world domin high-tech terror – 's day 's work bond , 's mission protect beauti oil heiress notori terrorist . race time culmin dramat submarin showdown , bond work defus intern power struggl world 's oil suppli hang balance.adventur action thrillerpierc brosnan sophi marceau robert carlylem c h e l p e"
8619,Master and Commander: The Far Side of the World,"abrupt violent encount french warship inflict sever damag upon ship , captain british royal navi begin chase two ocean captur destroy enemi , though must weigh commit duti feroci pursuit glori safeti devot crew , includ ship 's thought surgeon , best friend.adventurerussel crow paul bettani jame d'arcyp e e r w e r"
65759,Happy Feet Two,"mumbl penguin problem : son erik , reluct danc , encount mighti sven , penguin fli ! thing get wors mumbl world shaken power forc , caus bring togeth penguin nation alli set thing right.anim comedi familyelijah wood robin william pinkg e r g e l l e r"
267935,The BFG,"bfg ordinari bone-crunch giant . far nice jumbl . 's lucki sophi . carri middl night bloodbottl , giants—rath bfg—she would soon becom breakfast . sophi hear giant flush-bunk england swollomp nice littl chiddler , decid must stop . bfg go help ! adventur famili fantasyrubi barnhil mark rylanc rebecca hall e v e n p e l b e r g"
281957,The Revenant,"1820 , frontiersman , hugh glass , set path vengeanc left dead bear mauling.western drama adventur thrillerleonardo dicaprio tom hardi poultera l e j n r g n z á l e z ñ á r r u"
77950,Turbo,tale ordinari garden snail dream win indi 500.anim familyryan reynold paul giamatti michael peñad v r e n
44896,Rango,"rango , lost famili pet , accident wind gritti , gun-sling town dirt , less-than-courag lizard suddenli find stand . welcom last hope town wait , new sheriff rango forc play new role hilt.anim comedi famili western adventurejohnni depp isla fisher ned beattyg r e v e r b n k"
2503,The Bourne Ultimatum,"bourn brought hide report simon ross tri unveil oper blackbriar , upgrad project treadston , seri newspap column . inform report stir new set memori , bourn must final uncov dark past dodg compani 's best effort erad him.act drama mysteri thrillermatt damon julia stile david strathairnp u l g r e e n g r"
9502,Kung Fu Panda,"valley peac threaten , lazi po panda discov destini `` chosen one '' train becom kung fu hero , transform unsleek slacker brave warrior wo n't easi . 's master shifu furiou five -- tigress , crane , manti , viper monkey -- give try.adventur anim famili comedyjack black dustin hoffman angelina joliem r k b r n e"
